treatment,datelist,lightlist,animal,fra,len
Fx,0330_c1v5,im,5,2743,11
Fx,0330_c1v5,im,5,2760,7
Fx,0330_c1v5,im,5,2778,8
Fx,0330_c1v5,im,5,2820,10
Fx,0330_c1v5,im,5,2839,10
Fx,0330_c1v5,im,5,2876,7
Fx,0330_c1v5,im,5,3510,5
Fx,0330_c1v5,im,5,3556,6
Fx,0330_c1v5,im,5,3565,5
Fx,0330_c1v5,im,7,363,9
Fx,0330_c1v5,im,7,403,36
Fx,0330_c1v5,im,7,1856,18
Fx,0330_c1v5,im,7,1915,13
Fx,0330_c1v5,im,7,1931,11
Fx,0330_c1v5,im,7,1940,7
Fx,0330_c1v5,im,7,3481,5
Fx,0330_c1v5,im,7,3504,6
Fx,0330_c1v5,im,7,3522,13
Fx,0330_c1v5,im,7,3559,18
Fx,0330_c1v5,im,7,3633,66
Fx,0330_c1v5,im,8,606,6
Fx,0330_c1v5,im,8,705,6
Fx,0330_c1v5,im,8,1148,102
Fx,0330_c1v5,im,8,1903,5
Fx,0330_c1v5,im,8,1954,5
Fx,0330_c1v5,im,8,2567,13
Fx,0330_c1v5,im,8,2585,5
Fx,0330_c1v5,im,8,2686,7
Fx,0330_c1v5,im,8,2849,8
Fx,0330_c1v5,im,8,2876,10
Fx,0330_c1v5,im,8,3241,47
Fx,0330_c1v5,im,8,3289,20
Fx,0330_c1v5,im,8,3397,14
Fx,0330_c1v5,im,8,3420,8
Fx,0330_c1v5,im,8,3439,7
Fx,0330_c1v5,im,8,3453,7
Fx,0330_c1v5,im,8,3464,7
Fx,0330_c1v5,im,8,3476,10
Fx,0330_c1v5,im,8,3488,10
Fx,0330_c1v5,im,8,3512,17
Fx,0330_c1v5,im,8,3546,7
Fx,0330_c1v5,im,8,3985,9
Fx,0330_c1v5,im,8,3994,7
Fx,0330_c1v5,im,8,4007,8
Fx,0330_c1v5,im,8,4015,6
Fx,0330_c1v5,im,8,4028,8
Fx,0330_c1v5,im,8,4051,9
Fx,0330_c1v5,im,8,4066,5
Fx,0330_c1v5,im,8,4093,9
Fx,0330_c1v5,im,8,4108,7
Fx,0330_c1v5,im,8,4116,5
Fx,0330_c1v5,im,8,4126,5
Fx,0330_c1v5,im,8,4145,7
Fx,0330_c1v5,im,8,4154,5
Fx,0330_c1v5,im,8,4218,5
Fx,0330_c1v5,im,8,4227,7
Fx,0330_c1v5,im,8,4267,8
Fx,0330_c1v5,im,8,4316,5
Fx,0330_c1v5,im,10,634,7
Fx,0330_c1v5,im,10,1146,5
Fx,0330_c1v5,im,10,1309,7
Fx,0330_c1v5,im,10,1394,7
Fx,0330_c1v5,im,10,1438,14
Fx,0330_c1v5,im,10,1801,13
Fx,0330_c1v5,im,10,1825,6
Fx,0330_c1v5,im,10,1870,11
Fx,0330_c1v5,im,10,1895,5
Fx,0330_c1v5,im,10,1919,11
Fx,0330_c1v5,im,10,1932,10
Fx,0330_c1v5,im,11,1250,5
Fx,0330_c1v5,im,11,2125,6
Fx,0330_c1v5,im,11,2533,12
Fx,0330_c1v5,im,11,2542,6
Fx,0330_c1v5,im,11,2563,11
Fx,0330_c1v5,im,11,2571,6
Fx,0330_c1v5,im,11,2593,5
Fx,0330_c1v5,im,11,2676,7
Fx,0330_c1v5,im,11,2688,7
Fx,0330_c1v5,im,11,2799,5
Fx,0330_c1v5,im,11,2811,6
Fx,0330_c1v5,im,11,3266,11
Fx,0330_c1v5,im,11,3311,8
Fx,0330_c1v5,im,11,3329,7
Fx,0330_c1v5,im,11,3341,6
Fx,0330_c1v5,im,11,3429,6
Fx,0330_c1v5,im,11,3449,6
Fx,0330_c1v5,im,11,4082,7
Fx,0330_c1v5,im,11,4313,5
Fx,0330_c1v5,im,12,449,14
Fx,0330_c1v5,im,12,464,10
Fx,0330_c1v5,im,12,475,5
Fx,0330_c1v5,im,12,503,25
Fx,0330_c1v5,im,12,1812,16
Fx,0330_c1v5,im,12,1827,12
Fx,0330_c1v5,im,12,1838,7
Fx,0330_c1v5,im,12,1855,6
Fx,0330_c1v5,im,12,1874,6
Fx,0330_c1v5,im,12,1921,11
Fx,0330_c1v5,im,12,1954,21
Fx,0330_c1v5,im,12,1967,6
Fx,0330_c1v5,im,12,2014,25
Fx,0330_c1v5,im,12,2101,8
Fx,0330_c1v5,im,12,2111,7
Fx,0330_c1v5,im,12,2713,10
Fx,0330_c1v5,im,12,2757,12
Fx,0330_c1v5,im,12,2780,8
Fx,0330_c1v5,im,12,2791,8
Fx,0330_c1v5,im,12,2814,5
Fx,0330_c1v5,im,12,2852,8
Fx,0330_c1v5,im,12,2881,8
Fx,0330_c1v5,im,12,3965,9
Fx,0330_c1v5,im,12,3977,9
Fx,0330_c1v5,im,12,4025,12
Fx,0330_c1v5,im,12,4039,9
Fx,0330_c1v5,im,12,4082,7
Fx,0401_c1v5,FF,1,1521,7
Fx,0401_c1v5,FF,1,1681,8
Fx,0401_c1v5,FF,1,1705,6
Fx,0401_c1v5,FF,1,2434,5
Fx,0401_c1v5,FF,2,2347,6
Fx,0401_c1v5,FF,2,3619,20
Fx,0401_c1v5,FF,2,3629,5
Fx,0401_c1v5,FF,2,3756,9
Fx,0401_c1v5,FF,2,3866,12
Fx,0401_c1v5,FF,2,3913,8
Fx,0401_c1v5,FF,2,3938,8
Fx,0401_c1v5,FF,2,4433,5
Fx,0401_c1v5,FF,2,4485,5
Fx,0401_c1v5,FF,2,4531,6
Fx,0401_c1v5,FF,2,4545,5
Fx,0401_c1v5,FF,2,4573,10
Fx,0401_c1v5,FF,2,4580,5
Fx,0401_c1v5,FF,2,4594,8
Fx,0401_c1v5,FF,2,4620,5
Fx,0401_c1v5,FF,2,4641,7
Fx,0401_c1v5,FF,2,4667,17
Fx,0401_c1v5,FF,2,4679,10
Fx,0401_c1v5,FF,3,160,6
Fx,0401_c1v5,FF,4,1576,8
Fx,0401_c1v5,FF,4,1595,5
Fx,0401_c1v5,FF,4,2305,5
Fx,0401_c1v5,FF,4,2924,7
Fx,0401_c1v5,FF,4,2944,6
Fx,0401_c1v5,FF,4,2974,18
Fx,0401_c1v5,FF,4,3001,13
Fx,0401_c1v5,FF,4,3026,16
Fx,0401_c1v5,FF,4,3045,10
Fx,0401_c1v5,FF,4,3106,9
Fx,0401_c1v5,FF,4,3615,8
Fx,0401_c1v5,FF,4,3695,5
Fx,0401_c1v5,FF,4,3816,6
Fx,0401_c1v5,FF,4,3839,5
Fx,0401_c1v5,FF,4,3904,38
Fx,0401_c1v5,FF,4,4353,5
Fx,0401_c1v5,FF,4,4366,8
Fx,0401_c1v5,FF,4,4385,5
Fx,0401_c1v5,FF,4,4484,5
Fx,0401_c1v5,FF,4,4526,21
Fx,0401_c1v5,FF,4,4580,12
Fx,0401_c1v5,FF,4,4669,7
Fx,0401_c1v5,FF,5,747,10
Fx,0401_c1v5,FF,6,870,9
Fx,0401_c1v5,FF,6,898,5
Fx,0401_c1v5,FF,6,927,7
Fx,0401_c1v5,FF,6,942,9
Fx,0401_c1v5,FF,6,983,5
Fx,0401_c1v5,FF,6,1079,7
Fx,0401_c1v5,FF,6,1508,5
Fx,0401_c1v5,FF,6,1532,6
Fx,0401_c1v5,FF,6,1605,14
Fx,0401_c1v5,FF,6,1687,12
Fx,0401_c1v5,FF,6,1714,19
Fx,0401_c1v5,FF,6,1765,8
Fx,0401_c1v5,FF,6,1797,6
Fx,0401_c1v5,FF,6,2179,5
Fx,0401_c1v5,FF,6,2208,7
Fx,0401_c1v5,FF,6,2350,7
Fx,0401_c1v5,FF,6,2383,6
Fx,0401_c1v5,FF,6,2438,7
Fx,0401_c1v5,FF,6,2447,7
Fx,0401_c1v5,FF,6,2482,5
Fx,0401_c1v5,FF,6,2510,6
Fx,0401_c1v5,FF,6,2937,9
Fx,0401_c1v5,FF,6,3021,5
Fx,0401_c1v5,FF,6,3798,6
Fx,0401_c1v5,FF,6,3820,5
Fx,0401_c1v5,FF,6,3838,8
Fx,0401_c1v5,FF,6,3859,12
Fx,0401_c1v5,FF,6,3945,11
Fx,0401_c1v5,FF,6,4339,7
Fx,0401_c1v5,FF,6,4394,22
Fx,0401_c1v5,FF,6,4408,11
Fx,0401_c1v5,FF,6,4438,28
Fx,0401_c1v5,FF,6,4481,8
Fx,0401_c1v5,FF,6,4525,6
Fx,0401_c1v5,FF,6,4563,9
Fx,0401_c1v5,FF,6,4640,14
Fx,0401_c1v5,FF,6,4669,13
Fx,0401_c1v5,FF,8,144,20
Fx,0401_c1v5,FF,8,162,9
Fx,0401_c1v5,FF,8,755,23
Fx,0401_c1v5,FF,8,783,13
Fx,0401_c1v5,FF,8,793,8
Fx,0401_c1v5,FF,8,831,11
Fx,0401_c1v5,FF,8,858,7
Fx,0401_c1v5,FF,8,867,6
Fx,0401_c1v5,FF,8,875,6
Fx,0401_c1v5,FF,8,930,5
Fx,0401_c1v5,FF,8,941,6
Fx,0401_c1v5,FF,8,975,27
Fx,0401_c1v5,FF,8,986,9
Fx,0401_c1v5,FF,8,1005,17
Fx,0401_c1v5,FF,8,1020,13
Fx,0401_c1v5,FF,8,1027,5
Fx,0401_c1v5,FF,8,1078,26
Fx,0401_c1v5,FF,8,2502,13
Fx,0401_c1v5,FF,8,3060,6
Fx,0401_c1v5,FF,8,3168,14
Fx,0401_c1v5,FF,8,3176,6
Fx,0401_c1v5,FF,8,3206,7
Fx,0401_c1v5,FF,10,1016,10
Fx,0401_c1v5,FF,10,1510,6
Fx,0401_c1v5,FF,10,1521,6
Fx,0401_c1v5,FF,10,1535,5
Fx,0401_c1v5,FF,10,1553,10
Fx,0401_c1v5,FF,10,1564,5
Fx,0401_c1v5,FF,10,1591,5
Fx,0401_c1v5,FF,10,1620,17
Fx,0401_c1v5,FF,10,1630,8
Fx,0401_c1v5,FF,10,1768,19
Fx,0401_c1v5,FF,10,1777,5
Fx,0401_c1v5,FF,10,2278,5
Fx,0401_c1v5,FF,10,2295,7
Fx,0401_c1v5,FF,10,2308,7
Fx,0401_c1v5,FF,10,2436,6
Fx,0401_c1v5,FF,10,3074,6
Fx,0401_c1v5,FF,10,3089,13
Fx,0401_c1v5,FF,10,3099,7
Fx,0401_c1v5,FF,10,3135,34
Fx,0401_c1v5,FF,10,3158,9
Fx,0401_c1v5,FF,10,3173,7
Fx,0401_c1v5,FF,10,3618,7
Fx,0401_c1v5,FF,10,3633,5
Fx,0401_c1v5,FF,10,3647,6
Fx,0401_c1v5,FF,10,3662,7
Fx,0401_c1v5,FF,10,3692,5
Fx,0401_c1v5,FF,10,3883,6
Fx,0401_c1v5,FF,10,3892,6
Fx,0401_c1v5,FF,10,3924,7
Fx,0401_c1v5,FF,10,4367,22
Fx,0401_c1v5,FF,10,4538,7
Fx,0401_c1v5,FF,11,1619,15
Fx,0401_c1v5,FF,11,1655,21
Fx,0401_c1v5,FF,11,2167,5
Fx,0401_c1v5,FF,11,2233,14
Fx,0401_c1v5,FF,11,2240,5
Fx,0401_c1v5,FF,11,2263,8
Fx,0401_c1v5,FF,11,2273,8
Fx,0401_c1v5,FF,11,2339,12
Fx,0401_c1v5,FF,11,2417,5
Fx,0401_c1v5,FF,11,2437,11
Fx,0401_c1v5,FF,11,2466,5
Fx,0401_c1v5,FF,11,2968,5
Fx,0401_c1v5,FF,11,3127,50
Fx,0401_c1v5,FF,11,3623,6
Fx,0401_c1v5,FF,11,3676,27
Fx,0401_c1v5,FF,11,3834,57
Fx,0401_c1v5,FF,11,4573,7
Fx,0401_c1v5,im,1,1097,8
Fx,0401_c1v5,im,1,2550,5
Fx,0401_c1v5,im,1,2578,11
Fx,0401_c1v5,im,1,2658,8
Fx,0401_c1v5,im,1,3529,5
Fx,0401_c1v5,im,2,3488,397
Fx,0401_c1v5,im,2,3593,11
Fx,0401_c1v5,im,2,4113,5
Fx,0401_c1v5,im,2,4401,220
Fx,0401_c1v5,im,4,1107,6
Fx,0401_c1v5,im,4,1121,6
Fx,0401_c1v5,im,4,1129,6
Fx,0401_c1v5,im,4,1232,9
Fx,0401_c1v5,im,4,1811,5
Fx,0401_c1v5,im,4,1826,5
Fx,0401_c1v5,im,4,1965,21
Fx,0401_c1v5,im,4,2009,13
Fx,0401_c1v5,im,4,2023,9
Fx,0401_c1v5,im,4,2674,12
Fx,0401_c1v5,im,4,2821,19
Fx,0401_c1v5,im,4,3266,6
Fx,0401_c1v5,im,4,3419,120
Fx,0401_c1v5,im,4,3982,6
Fx,0401_c1v5,im,4,3995,9
Fx,0401_c1v5,im,4,4057,8
Fx,0401_c1v5,im,4,4103,5
Fx,0401_c1v5,im,4,4110,5
Fx,0401_c1v5,im,4,4155,7
Fx,0401_c1v5,im,4,4176,11
Fx,0401_c1v5,im,5,1342,7
Fx,0401_c1v5,im,6,1118,5
Fx,0401_c1v5,im,6,1135,12
Fx,0401_c1v5,im,6,1230,6
Fx,0401_c1v5,im,6,1274,6
Fx,0401_c1v5,im,6,1386,10
Fx,0401_c1v5,im,6,1406,5
Fx,0401_c1v5,im,6,1821,18
Fx,0401_c1v5,im,6,1890,11
Fx,0401_c1v5,im,6,1946,5
Fx,0401_c1v5,im,6,1954,5
Fx,0401_c1v5,im,6,2108,12
Fx,0401_c1v5,im,6,2560,15
Fx,0401_c1v5,im,6,2618,7
Fx,0401_c1v5,im,6,2681,6
Fx,0401_c1v5,im,6,2699,7
Fx,0401_c1v5,im,6,2759,5
Fx,0401_c1v5,im,6,2788,5
Fx,0401_c1v5,im,6,2805,5
Fx,0401_c1v5,im,6,3368,10
Fx,0401_c1v5,im,6,3381,10
Fx,0401_c1v5,im,6,3549,19
Fx,0401_c1v5,im,6,3967,7
Fx,0401_c1v5,im,6,4001,6
Fx,0401_c1v5,im,6,4039,16
Fx,0401_c1v5,im,6,4139,15
Fx,0401_c1v5,im,6,4161,7
Fx,0401_c1v5,im,6,4179,16
Fx,0401_c1v5,im,6,4192,5
Fx,0401_c1v5,im,6,4200,5
Fx,0401_c1v5,im,6,4305,8
Fx,0401_c1v5,im,6,4330,19
Fx,0401_c1v5,im,8,452,5
Fx,0401_c1v5,im,8,539,12
Fx,0401_c1v5,im,8,713,8
Fx,0401_c1v5,im,8,724,7
Fx,0401_c1v5,im,8,1091,8
Fx,0401_c1v5,im,8,1112,8
Fx,0401_c1v5,im,8,1122,7
Fx,0401_c1v5,im,8,1129,5
Fx,0401_c1v5,im,8,1174,34
Fx,0401_c1v5,im,8,1186,5
Fx,0401_c1v5,im,8,1200,12
Fx,0401_c1v5,im,8,1286,6
Fx,0401_c1v5,im,8,1297,7
Fx,0401_c1v5,im,8,1336,7
Fx,0401_c1v5,im,8,1352,6
Fx,0401_c1v5,im,8,1968,23
Fx,0401_c1v5,im,8,1990,5
Fx,0401_c1v5,im,8,2021,7
Fx,0401_c1v5,im,8,2654,12
Fx,0401_c1v5,im,8,3390,6
Fx,0401_c1v5,im,10,685,7
Fx,0401_c1v5,im,10,708,6
Fx,0401_c1v5,im,10,1083,5
Fx,0401_c1v5,im,10,1130,5
Fx,0401_c1v5,im,10,1143,9
Fx,0401_c1v5,im,10,1220,5
Fx,0401_c1v5,im,10,1243,7
Fx,0401_c1v5,im,10,1329,9
Fx,0401_c1v5,im,10,1804,8
Fx,0401_c1v5,im,10,2565,30
Fx,0401_c1v5,im,10,2591,5
Fx,0401_c1v5,im,10,2622,5
Fx,0401_c1v5,im,10,2631,6
Fx,0401_c1v5,im,10,2648,15
Fx,0401_c1v5,im,10,2676,8
Fx,0401_c1v5,im,10,2683,5
Fx,0401_c1v5,im,10,3283,31
Fx,0401_c1v5,im,10,3304,16
Fx,0401_c1v5,im,10,3339,9
Fx,0401_c1v5,im,10,3379,15
Fx,0401_c1v5,im,10,3599,5
Fx,0401_c1v5,im,10,4004,15
Fx,0401_c1v5,im,10,4027,7
Fx,0401_c1v5,im,10,4051,7
Fx,0401_c1v5,im,10,4065,5
Fx,0401_c1v5,im,10,4088,6
Fx,0401_c1v5,im,10,4150,5
Fx,0401_c1v5,im,10,4258,5
Fx,0401_c1v5,im,11,462,20
Fx,0401_c1v5,im,11,536,6
Fx,0401_c1v5,im,11,1891,5
Fx,0401_c1v5,im,11,2006,6
Fx,0401_c1v5,im,11,2111,6
Fx,0401_c1v5,im,11,2121,5
Fx,0401_c1v5,im,11,2547,34
Fx,0401_c1v5,im,11,2640,19
Fx,0401_c1v5,im,11,2694,7
Fx,0401_c1v5,im,11,2754,25
Fx,0401_c1v5,im,11,2844,19
Fx,0401_c1v5,im,11,4038,15
Fx,0401_c1v5,im,11,4266,93
xR,0401_c1v7,FF,3,21,6
xR,0401_c1v7,FF,3,116,22
xR,0401_c1v7,FF,3,174,5
xR,0401_c1v7,FF,3,210,13
xR,0401_c1v7,FF,3,225,9
xR,0401_c1v7,FF,3,287,8
xR,0401_c1v7,FF,3,1446,5
xR,0401_c1v7,FF,3,1460,5
xR,0401_c1v7,FF,3,1499,6
xR,0401_c1v7,FF,3,1507,6
xR,0401_c1v7,FF,3,1554,7
xR,0401_c1v7,FF,3,1592,16
xR,0401_c1v7,FF,3,1600,5
xR,0401_c1v7,FF,3,1648,17
xR,0401_c1v7,FF,3,1658,8
xR,0401_c1v7,FF,3,1672,9
xR,0401_c1v7,FF,3,1717,12
xR,0401_c1v7,FF,3,1736,15
xR,0401_c1v7,FF,3,1800,5
xR,0401_c1v7,FF,3,2236,10
xR,0401_c1v7,FF,3,2293,29
xR,0401_c1v7,FF,3,2935,5
xR,0401_c1v7,FF,3,2964,7
xR,0401_c1v7,FF,3,3012,5
xR,0401_c1v7,FF,3,3031,17
xR,0401_c1v7,FF,3,3048,5
xR,0401_c1v7,FF,3,3086,7
xR,0401_c1v7,FF,3,3113,21
xR,0401_c1v7,FF,3,3120,5
xR,0401_c1v7,FF,3,3150,16
xR,0401_c1v7,FF,3,3167,15
xR,0401_c1v7,FF,3,3180,7
xR,0401_c1v7,FF,3,3188,6
xR,0401_c1v7,FF,3,3210,15
xR,0401_c1v7,FF,3,3225,12
xR,0401_c1v7,FF,3,3649,6
xR,0401_c1v7,FF,3,3878,5
xR,0401_c1v7,FF,4,2509,77
xR,0401_c1v7,FF,5,2412,6
xR,0401_c1v7,FF,5,2981,11
xR,0401_c1v7,FF,5,3085,5
xR,0401_c1v7,FF,5,3098,5
xR,0401_c1v7,FF,5,3223,15
xR,0401_c1v7,FF,6,1524,9
xR,0401_c1v7,FF,6,1540,9
xR,0401_c1v7,FF,6,1555,9
xR,0401_c1v7,FF,6,1581,20
xR,0401_c1v7,FF,6,1658,5
xR,0401_c1v7,FF,6,3652,6
xR,0401_c1v7,FF,6,3728,10
xR,0401_c1v7,FF,6,3746,6
xR,0401_c1v7,FF,6,3775,8
xR,0401_c1v7,FF,6,3802,8
xR,0401_c1v7,FF,6,3888,12
xR,0401_c1v7,FF,6,3957,6
xR,0401_c1v7,FF,6,4376,6
xR,0401_c1v7,FF,6,4401,8
xR,0401_c1v7,FF,6,4644,7
xR,0401_c1v7,FF,7,4419,16
xR,0401_c1v7,FF,7,4534,54
xR,0401_c1v7,FF,7,4553,9
xR,0401_c1v7,FF,9,2906,6
xR,0401_c1v7,FF,9,2936,5
xR,0401_c1v7,FF,9,3047,7
xR,0401_c1v7,FF,9,3810,185
xR,0401_c1v7,FF,9,4356,6
xR,0401_c1v7,FF,9,4405,33
xR,0401_c1v7,FF,9,4539,9
xR,0401_c1v7,FF,9,4606,5
xR,0401_c1v7,FF,9,4618,10
xR,0401_c1v7,FF,9,4642,7
xR,0401_c1v7,FF,9,4663,19
xR,0401_c1v7,FF,9,4670,5
xR,0401_c1v7,FF,10,85,5
xR,0401_c1v7,FF,10,134,9
xR,0401_c1v7,FF,10,174,12
xR,0401_c1v7,FF,10,854,6
xR,0401_c1v7,FF,10,938,7
xR,0401_c1v7,FF,10,1454,6
xR,0401_c1v7,FF,10,1522,5
xR,0401_c1v7,FF,10,1545,9
xR,0401_c1v7,FF,10,1561,5
xR,0401_c1v7,FF,10,1576,6
xR,0401_c1v7,FF,10,1583,5
xR,0401_c1v7,FF,10,1618,5
xR,0401_c1v7,FF,10,1637,8
xR,0401_c1v7,FF,10,1672,7
xR,0401_c1v7,FF,10,1687,13
xR,0401_c1v7,FF,10,1708,7
xR,0401_c1v7,FF,10,2255,6
xR,0401_c1v7,FF,10,2511,5
xR,0401_c1v7,FF,11,2233,6
xR,0401_c1v7,FF,11,2243,7
xR,0401_c1v7,FF,11,2256,11
xR,0401_c1v7,FF,11,2266,5
xR,0401_c1v7,FF,11,2278,6
xR,0401_c1v7,FF,11,2290,10
xR,0401_c1v7,FF,11,2325,27
xR,0401_c1v7,FF,11,2335,8
xR,0401_c1v7,FF,11,2354,10
xR,0401_c1v7,FF,11,2361,5
xR,0401_c1v7,FF,11,2369,6
xR,0401_c1v7,FF,11,2395,9
xR,0401_c1v7,FF,11,2422,18
xR,0401_c1v7,FF,11,2447,8
xR,0401_c1v7,FF,11,2475,7
xR,0401_c1v7,FF,11,2496,16
xR,0401_c1v7,FF,11,3033,6
xR,0401_c1v7,FF,11,3046,10
xR,0401_c1v7,FF,11,3104,13
xR,0401_c1v7,FF,11,3118,5
xR,0401_c1v7,FF,11,3157,6
xR,0401_c1v7,FF,11,3173,11
xR,0401_c1v7,FF,11,3189,5
xR,0401_c1v7,FF,11,3213,6
xR,0401_c1v7,FF,11,3238,12
xR,0401_c1v7,FF,12,3063,6
xR,0401_c1v7,FF,12,3623,5
xR,0401_c1v7,FF,12,3771,5
xR,0401_c1v7,FF,12,3921,5
xR,0401_c1v7,FF,12,3936,7
xR,0401_c1v7,FF,13,4372,16
xR,0401_c1v7,FF,13,4531,5
xR,0401_c1v7,FF,13,4544,8
xR,0401_c1v7,FF,13,4564,6
xR,0401_c1v7,FF,13,4571,5
xR,0401_c1v7,FF,13,4614,16
xR,0401_c1v7,FF,13,4661,24
xR,0401_c1v7,FF,13,4671,5
xR,0401_c1v7,FF,13,4679,5
xR,0401_c1v7,FF,15,12,7
xR,0401_c1v7,FF,15,85,38
xR,0401_c1v7,FF,15,134,6
xR,0401_c1v7,FF,15,159,22
xR,0401_c1v7,FF,15,337,23
xR,0401_c1v7,FF,15,358,19
xR,0401_c1v7,FF,15,767,32
xR,0401_c1v7,FF,15,1717,8
xR,0401_c1v7,FF,15,4601,5
xR,0401_c1v7,FF,16,2269,9
xR,0401_c1v7,FF,16,2399,26
xR,0401_c1v7,FF,16,2410,8
xR,0401_c1v7,FF,16,2497,6
xR,0401_c1v7,FF,16,3060,5
xR,0401_c1v7,FF,16,3158,10
xR,0401_c1v7,FF,16,3181,14
xR,0401_c1v7,FF,16,3228,6
xR,0401_c1v7,FF,16,3910,12
xR,0401_c1v7,FF,16,3923,11
xR,0401_c1v7,FF,16,3941,12
xR,0401_c1v7,im,1,2088,58
xR,0401_c1v7,im,3,430,5
xR,0401_c1v7,im,3,1104,5
xR,0401_c1v7,im,3,1166,6
xR,0401_c1v7,im,3,1185,5
xR,0401_c1v7,im,3,1205,7
xR,0401_c1v7,im,3,1225,6
xR,0401_c1v7,im,3,1240,7
xR,0401_c1v7,im,3,1299,31
xR,0401_c1v7,im,3,1321,15
xR,0401_c1v7,im,3,1397,17
xR,0401_c1v7,im,3,1436,5
xR,0401_c1v7,im,3,1809,5
xR,0401_c1v7,im,3,1825,5
xR,0401_c1v7,im,3,1848,5
xR,0401_c1v7,im,3,1904,5
xR,0401_c1v7,im,3,1917,6
xR,0401_c1v7,im,3,1934,14
xR,0401_c1v7,im,3,1964,20
xR,0401_c1v7,im,3,2001,6
xR,0401_c1v7,im,3,2020,10
xR,0401_c1v7,im,3,2033,7
xR,0401_c1v7,im,3,2066,8
xR,0401_c1v7,im,3,2094,6
xR,0401_c1v7,im,3,2137,5
xR,0401_c1v7,im,3,2152,13
xR,0401_c1v7,im,3,2560,5
xR,0401_c1v7,im,3,2669,6
xR,0401_c1v7,im,3,2814,6
xR,0401_c1v7,im,3,3262,14
xR,0401_c1v7,im,3,3280,14
xR,0401_c1v7,im,3,3293,6
xR,0401_c1v7,im,3,3317,22
xR,0401_c1v7,im,3,3373,14
xR,0401_c1v7,im,3,3385,10
xR,0401_c1v7,im,3,3400,8
xR,0401_c1v7,im,3,3410,7
xR,0401_c1v7,im,3,3419,5
xR,0401_c1v7,im,3,3466,25
xR,0401_c1v7,im,3,3582,5
xR,0401_c1v7,im,5,2594,5
xR,0401_c1v7,im,5,2619,6
xR,0401_c1v7,im,5,2736,7
xR,0401_c1v7,im,5,2748,7
xR,0401_c1v7,im,5,2797,10
xR,0401_c1v7,im,5,2817,14
xR,0401_c1v7,im,6,1208,9
xR,0401_c1v7,im,6,1289,32
xR,0401_c1v7,im,6,1308,11
xR,0401_c1v7,im,6,1439,66
xR,0401_c1v7,im,6,1941,14
xR,0401_c1v7,im,6,1974,9
xR,0401_c1v7,im,6,2104,93
xR,0401_c1v7,im,6,2693,10
xR,0401_c1v7,im,6,2797,36
xR,0401_c1v7,im,6,3591,5
xR,0401_c1v7,im,7,2106,9
xR,0401_c1v7,im,9,2625,8
xR,0401_c1v7,im,9,2681,6
xR,0401_c1v7,im,9,3308,5
xR,0401_c1v7,im,9,3328,5
xR,0401_c1v7,im,9,3341,6
xR,0401_c1v7,im,9,3355,5
xR,0401_c1v7,im,9,3461,17
xR,0401_c1v7,im,9,3499,7
xR,0401_c1v7,im,9,3538,8
xR,0401_c1v7,im,9,3566,9
xR,0401_c1v7,im,9,4027,13
xR,0401_c1v7,im,9,4169,6
xR,0401_c1v7,im,9,4180,6
xR,0401_c1v7,im,9,4218,25
xR,0401_c1v7,im,9,4241,8
xR,0401_c1v7,im,9,4269,11
xR,0401_c1v7,im,9,4315,31
xR,0401_c1v7,im,10,1339,7
xR,0401_c1v7,im,10,1361,5
xR,0401_c1v7,im,10,1401,8
xR,0401_c1v7,im,10,1436,26
xR,0401_c1v7,im,10,1893,27
xR,0401_c1v7,im,10,2089,11
xR,0401_c1v7,im,10,2233,139
xR,0401_c1v7,im,10,2648,5
xR,0401_c1v7,im,10,2678,6
xR,0401_c1v7,im,10,2712,13
xR,0401_c1v7,im,10,2759,7
xR,0401_c1v7,im,10,3001,231
xR,0401_c1v7,im,10,4169,14
xR,0401_c1v7,im,10,4210,6
xR,0401_c1v7,im,11,2074,7
xR,0401_c1v7,im,11,2088,8
xR,0401_c1v7,im,11,2561,6
xR,0401_c1v7,im,11,2659,7
xR,0401_c1v7,im,11,2685,6
xR,0401_c1v7,im,11,2697,9
xR,0401_c1v7,im,11,2714,13
xR,0401_c1v7,im,11,2750,5
xR,0401_c1v7,im,11,2761,5
xR,0401_c1v7,im,11,2880,31
xR,0401_c1v7,im,11,3245,5
xR,0401_c1v7,im,11,3262,12
xR,0401_c1v7,im,11,3270,6
xR,0401_c1v7,im,11,3345,5
xR,0401_c1v7,im,11,3356,5
xR,0401_c1v7,im,11,3364,6
xR,0401_c1v7,im,11,3376,5
xR,0401_c1v7,im,11,3399,6
xR,0401_c1v7,im,11,3417,12
xR,0401_c1v7,im,11,3426,7
xR,0401_c1v7,im,11,3440,7
xR,0401_c1v7,im,12,3293,5
xR,0401_c1v7,im,12,3493,9
xR,0401_c1v7,im,12,4278,5
xR,0401_c1v7,im,13,2088,6
xR,0401_c1v7,im,14,3525,5
xR,0401_c1v7,im,15,386,15
xR,0401_c1v7,im,15,393,5
xR,0401_c1v7,im,15,419,24
xR,0401_c1v7,im,15,460,36
xR,0401_c1v7,im,15,480,14
xR,0401_c1v7,im,15,542,58
xR,0401_c1v7,im,15,550,6
xR,0401_c1v7,im,15,562,10
xR,0401_c1v7,im,15,580,16
xR,0401_c1v7,im,15,592,9
xR,0401_c1v7,im,15,1376,5
xR,0401_c1v7,im,16,3270,15
xR,0401_c1v7,im,16,3336,6
